512,512
0,478,(-8123.78392262686-1261.1184681157254j)
0,479,(53811.00068731449+115973.76585522314j)
0,480,(-11642.900792412918+17856.2415109129j)
0,481,(-25102.200266755473-20798.162659593167j)
0,482,(6342.240181390092+6250.398384550349j)
0,483,(15373.148351326434+46215.37299566434j)
0,484,(-25368.100011499613+29098.78060327346j)
0,485,(1245.2713806214326-3671.5645638248207j)
0,486,(251675.47505384765+23262.516780439873j)
0,487,(91564.9156149424-36168.1268035158j)
0,488,(88353.93274170237+23454.83895869986j)
0,489,(15273.036288271396+51581.0175353754j)
0,490,(-39591.74575637627+57793.80610811479j)
0,491,(5606.479873734956-23110.266945474745j)
0,492,(-8394.381512960728-11379.754357329275j)
0,493,(-4753.393276795508+91339.8308804871j)
0,494,(79486.12902474124+163266.7459390849j)
0,495,(3658.5068545930335+19667.990091501208j)
0,496,(-76565.64411632817+113739.9716436818j)
0,497,(-21240.396936055244+28672.239103787353j)
0,498,(21296.78046696385+152200.74647424364j)
0,499,(-53362.65255469348-52254.953014297j)
0,500,(62990.445393148315-142249.58550473116j)
0,501,(23114.159405429105+121557.37972523784j)
0,502,(157069.97296784702+212062.99153536095j)
0,503,(22406.516106838357+177331.50176755147j)
0,504,(-286562.9734222806+67480.09354484151j)
0,505,(20882.99665729954-55043.72039628792j)
0,506,(665095.7627468354+69207.95885701987j)
0,507,(312979.4279336172+438105.63700819504j)
0,508,(-192804.94430138858+501527.94028661575j)
0,509,(-202975.59275692527+345291.50390715036j)
0,510,(-70102.53099633+3171.0856595003133j)
0,511,(-1030622.9818197204+424091.9812715731j)
1,0,(-2105477.3230479658+1171921.1603922297j)
1,1,(2334158.189688543-1416886.6116658293j)
1,2,(718212.9359642364+567730.7282108753j)
1,3,(535014.474268419+640019.0370735156j)
1,4,(414274.7627318188-31760.34716160147j)
1,5,(-165138.62608129004+323480.4544739021j)
1,6,(-237911.1765102881+226300.0099652909j)
1,7,(171.45848528230727-167523.1154236074j)
1,8,(153370.29588291212-701730.8139742452j)
1,9,(282418.78948804905+129765.41359681389j)
1,10,(334142.5621033055+302990.86456516414j)
1,11,(65419.549122650795+346819.62311424327j)
1,12,(-103297.18922308212-21211.661633918513j)
1,13,(59086.43294046803-163064.38881527664j)
1,14,(198885.94192232034+93960.86613269488j)
1,15,(141646.92049028596-11904.797254728719j)
1,16,(198459.99247190228+61611.70445379134j)
1,17,(-87536.9172719784+73345.47867886699j)
1,18,(61403.1503866997+127106.74057840655j)
1,19,(-17898.558679760594+20817.1468849249j)
1,20,(-40506.39875503686-28137.83467883429j)
1,21,(5461.4269417371925+5120.139917975266j)
1,22,(88712.93403272977-6351.004910525882j)
1,23,(16198.853538456744+44636.83778541281j)
1,24,(-4597.535315397587+23722.28634724503j)
1,25,(-19637.78586213407+12327.23532032779j)
1,26,(97231.81734467181-92762.51148835811j)
1,27,(-53.288843998638185-15087.429602612916j)
1,28,(53153.08902837844+47551.76197405763j)
1,29,(16034.380770360694+40636.42756605793j)
1,30,(-4419.767113532396-2797.9562604495977j)
1,31,(-1210.9810654382727-19762.344341177115j)
1,32,(-2263.011432469587+303.25464444522095j)
1,33,(59734.882941536576+37783.85197352759j)
1,34,(19900.328953760974+14497.392070587286j)
1,35,(-11637.80180306927+26811.598356492854j)
1,36,(6870.961701531049-3024.6353743912005j)
1,37,(85124.10231207495-23601.888675403745j)
1,38,(12530.775328147469+16898.558264549483j)
1,39,(-33671.21144650497+5384.136524074376j)
1,40,(63623.638052324415-13581.202088008908j)
1,41,(116919.71815228273-18043.465977569518j)
1,42,(-31541.637294483746+16317.681052543756j)
1,43,(11785.512442564925+4372.180837953016j)
1,44,(17613.97268713809+9907.369581091498j)
1,45,(4721.352346904342-4490.986119355103j)
1,46,(18872.201215021087+8513.840204786547j)
1,47,(-6861.430149872023-7747.602701227446j)
1,48,(-1996.8235637442976+12380.85713510513j)
1,49,(22606.230961273624-14008.787796914963j)
1,50,(11435.25689191521+17441.312850565428j)
1,104,(39837.44437683016-14846.741285883221j)
1,131,(27701.151749874654+23868.229898980655j)
1,132,(41582.54039027687-57023.96390953997j)
1,174,(27680.97263958258-14954.254530686932j)
1,250,(147557.02700226012-36704.40162820151j)
1,262,(112250.69514785075-108709.22297744216j)
1,277,(27708.276869417357-280.84768653574474j)
1,335,(39147.179576169554+118831.55643168322j)
1,380,(67407.72114942569-12608.55588575133j)
1,385,(38403.30054795374+8483.52168975638j)
1,408,(35693.182817709145-29349.90604880943j)
1,460,(-5367.503228457026+11991.21973679979j)
1,461,(5231.359442240409-12595.649747157502j)
1,462,(-12104.907195384782+11583.298257496881j)
1,463,(-31131.62324922032+5092.46490274887j)
1,464,(-38098.79929927997-28784.16380327152j)
1,465,(10035.288368344016-6317.228965805363j)
1,466,(-1720.8069414143365-10288.18145461927j)
1,467,(6051.173937744044-9729.889840827364j)
1,468,(-6928.700998826944+22005.04480842786j)
1,469,(-4122.808191218826+3596.5044195606524j)
1,470,(-37394.152567800775-22750.32472992446j)
1,471,(-25029.321064236712-39150.48405650347j)
1,472,(24385.058483155248+43288.29919321877j)
1,473,(4861.051938031487-14131.353294551385j)
1,474,(-35724.493485359606+2401.5845175283516j)
1,475,(-11602.974515122507-13582.082986981404j)
1,476,(-40045.44542144406-1309.2545344960822j)
1,477,(77575.32651089066-56873.07014478966j)
1,478,(1731.988382995409-10489.755879819924j)
1,479,(-42474.32830311341+11844.022293982867j)
1,480,(-14540.89938335759-4532.703000710691j)
1,481,(-4970.838775225227-18972.440861370433j)
1,482,(-1092.4402771120508+6501.162096542939j)
1,483,(-20095.066363202764-16776.818659390032j)
1,484,(-1495.3074384391698-2520.698190005319j)
1,485,(-16061.889352917067+14858.629269909581j)
1,486,(103201.19797043574-88235.39870171066j)
1,487,(-40043.84698570588+52514.33213176688j)
1,488,(-61067.47897976845+7703.062619912682j)
1,489,(-75253.25852371418-82481.58756573626j)
1,490,(-6881.294175333713-35183.15758842301j)
1,491,(9237.385745235462-18996.943994491347j)
1,492,(-49027.52289277704-19338.86563749003j)
1,493,(-70856.65386910216-26650.192071453806j)
1,494,(-18871.62188254061+3369.1307239743064j)
1,495,(12180.864967999993-51310.59106473608j)
1,496,(-48716.01769868321-70218.63359297527j)
1,497,(-26171.6012787464-21049.40877059627j)
1,498,(-39760.508627865325-13429.476702137328j)
1,499,(210856.8010934085+41735.326002408314j)
1,500,(-19528.57829774035-7024.9120785210325j)
1,501,(-138968.14577494108-57491.58295017458j)
1,502,(-25971.902875691736+80078.98383693345j)
1,503,(-96464.03992681656-128560.28126873085j)
1,504,(139314.3863173349-388075.88885487174j)
1,505,(-67313.03592935426+59909.335669345026j)
1,506,(7422.061461652329+86879.99382330806j)
1,507,(-56079.48787635866-68806.64454748058j)
1,508,(-252170.08939779684-410710.04421138205j)
1,509,(-151929.99160732506-208906.33529989125j)
1,510,(158564.3320741554-444665.7123516025j)
1,511,(879160.9889356089-982399.5493341882j)
2,0,(-651888.1553161744+1628616.2515225173j)
2,1,(-250074.46695374727+298317.10617947043j)
2,2,(-106113.16485228486+87380.31118593042j)
2,3,(-494500.1695623439-18180.76821939164j)
2,4,(193139.8707690657+120337.4789539852j)
2,5,(-124091.01490090054-70886.09766877485j)
2,6,(-199862.67138159528-8557.481949452227j)
2,7,(165238.14846381443+128027.62156078083j)
2,8,(491484.9662558851+70087.82921759879j)
2,9,(-197113.25985132+187650.16401058712j)
2,10,(-168232.417958173+122045.26469336751j)
2,11,(-193651.36318004053-105379.98503092428j)
2,12,(130413.77196129855-203083.4436493481j)
2,13,(155822.5596628915-8104.15643232521j)
2,14,(-63023.28107114214+69303.72342872173j)
2,15,(-49106.81256922313+61104.82482805763j)
2,16,(-36126.39892097814-54122.29496562194j)
2,17,(-28714.85907199806-79079.74840348518j)
2,18,(-28393.185085259647+39501.41989745045j)
2,19,(59729.25926149566-17470.93974323389j)
2,20,(15526.505850672753+16103.2414602555j)
2,21,(-35187.86304941212-7461.19404981889j)
2,22,(-3309.4987113817715+33764.96571051299j)
2,23,(-53005.183475334314+42645.462718886934j)
2,24,(-41363.840623178774-15208.111475100617j)
2,25,(-14932.76822728122-1864.3750083435386j)
2,26,(16563.327706108397-18481.468016787043j)
2,27,(3629.490241139812+33856.34607166949j)
2,28,(-57484.44293926831-24257.92427271j)
2,29,(-14917.944438460143-9817.173998181192j)
2,30,(22565.714609894523+19603.571791640796j)
2,31,(-23775.409861198976-11518.20235405644j)
2,32,(9500.02705222176-31245.41675191949j)
2,33,(-10981.394100896898+29227.404808517964j)
2,34,(-37838.945656862605+20845.651363177596j)
2,35,(-18074.037610892512-18494.912674686646j)
2,36,(-1135.5968519207254-5000.544646732347j)
2,37,(7840.621188338566+5825.625143709318j)
2,38,(24183.850219475687-10962.248146790545j)
2,39,(-31777.391346863154+16893.01680612639j)
2,40,(-23946.928890661024+19608.65063164767j)
2,41,(-7053.373428591613-10456.802401057312j)
2,42,(2905.2492636227685-24329.249703415924j)
2,43,(-20774.474809839965+19303.067715054698j)
2,44,(-1171.8222680169176+5075.154384768479j)
2,45,(-5450.140674034193+962.6620521551331j)
2,46,(-7726.821738572518-3347.4828575939737j)
2,47,(-22918.030068562373-11028.7396790037j)
2,48,(-1896.9256025241448+5583.727894877049j)
2,49,(-5853.866512583285+23126.345383330496j)
2,50,(-30334.584610826903-38985.19020620249j)
2,54,(31253.044868533543+3411.394640412406j)
2,79,(26205.371631676535+20889.428403669335j)
2,250,(61944.382244770575-83995.25950292125j)
2,253,(30780.402268741655+14827.516547485517j)
2,265,(43508.697680152385-13576.915881503292j)
2,309,(51730.63002462517+1275.940384868235j)
2,335,(113479.3212080446+17176.21797699429j)
2,337,(44388.61300777448+13620.903418002994j)
2,380,(32960.90967283183-42112.998539542416j)
2,386,(26803.76290861232-17760.527266056517j)
2,411,(27513.035661271977+6087.148679280304j)
2,439,(63991.677257395815+9296.928266628842j)
2,451,(28742.113170353856+11000.853043561683j)
2,460,(55149.40760554772+63980.77914890052j)
2,461,(7581.884786057504+4528.263042658861j)
2,462,(-19102.69523532685-20394.514296372858j)
2,463,(5924.646934727085-27627.741607795928j)
2,464,(17745.166770698528+2193.4272749913193j)
2,465,(13349.041633870744+33788.202980310736j)
2,466,(-10450.110837085547-7466.757777450577j)
2,467,(-5445.0330695691855-29276.407697579794j)
2,468,(-2156.9786367319984-406.0311093833433j)
2,469,(13676.036315063762+9397.7062275376j)
2,470,(13341.2691170304-33349.40563656264j)
2,471,(-968.5760048377588+2197.3467064354068j)
2,472,(-35022.580406007015-3340.4503583878754j)
2,473,(118160.69740642683+42342.506087184884j)
2,474,(-18736.422401465927+1735.546510178352j)
2,475,(-11146.568656535164-21345.803315899473j)
2,476,(10244.821674837616-20158.19275387589j)
2,477,(25061.524516765432+46787.69900814047j)
2,478,(12351.3023095375-8406.345810988207j)
2,479,(-23275.43767324342-29966.45220547099j)
2,480,(-4049.540493233785-9019.76876326299j)
2,481,(55813.09287308222+19992.1215530181j)
2,482,(1338.081643680261+4808.760656249805j)
2,483,(-4072.0247888863014-10493.589338905573j)
2,484,(-27843.632217781207-24104.16596535722j)
2,485,(11849.519789727176-34521.9327161286j)
2,486,(112652.26612916205-38878.979487544944j)
2,487,(4774.240530468585-18493.757195691484j)
2,488,(21912.313599088975-24958.260850475104j)
2,489,(148305.58742544838-47547.792591940895j)
2,490,(-29208.823856174386+31270.308268175533j)
2,491,(257.6567123151133-11593.446212094534j)
2,492,(133685.83817673888-66814.2905380723j)
2,493,(21049.18660611906-7682.788498011199j)
2,494,(-30523.525525286244+18254.31718985182j)
2,495,(20732.516202965133-5444.123465513296j)
2,496,(25526.334704448862-25640.721878668322j)
2,497,(24203.44517776724-28526.413457560815j)
2,498,(-26330.503245451324+12050.73304042842j)
2,499,(-43222.20449999023+42079.03999925702j)
2,500,(243478.75386517067-193128.48831570457j)
2,501,(182625.95745245303-96453.37160122098j)
2,502,(-44731.91575169396+51407.684769180225j)
2,503,(110947.61502344615-48656.36007590518j)
2,504,(18272.09402032013+53363.67406880358j)
2,505,(-25825.399458898566-103918.37470229203j)
2,506,(-18108.089996064882+13620.774038733342j)
2,507,(112674.71796066297-312723.99894065387j)
2,508,(244749.506610955-314823.3228267797j)
2,509,(106006.22805290055-436741.4710470728j)
2,510,(705189.5919210406-117746.9755147743j)
2,511,(1181762.3815477123-131785.50380369893j)
3,0,(825425.6147332296+1106394.4189411383j)
3,1,(847922.9473863217+1020717.0159332824j)
3,2,(-606974.6380580235+779611.8157330224j)
3,3,(-340682.3285014003-285679.7627118827j)
3,4,(-278281.4576393086+195262.321617549j)
3,5,(75992.61026228529-341967.39063721406j)
3,6,(209570.69661219913-452779.90065090754j)
3,7,(-2813.8140169400285+209001.72350260973j)
3,8,(367.202607937169+319670.72893706255j)
3,9,(-115679.93723452126-75474.11498249408j)
3,10,(-94464.99867746636-58169.5566079766j)
3,11,(143940.3809694256-139654.56887457732j)
3,12,(95923.47773323135+308429.4717577129j)
3,13,(-13226.251387187755+170654.8156313098j)
3,14,(-112285.79812483813-49736.626629830615j)
3,15,(-23998.173113565645+4990.617163041347j)
3,16,(22977.128795104894+54714.28496073108j)
3,17,(-30045.934022410627+20680.308709226738j)
3,18,(-71176.96078026955+11118.137927727112j)
3,19,(-64920.76116790935+31436.27605630614j)
3,20,(-3032.2012146077877-43981.012253751265j)
3,21,(18407.894916691126+42373.742610237j)
3,22,(-70445.73242379865+34313.54179778947j)
3,23,(-80787.83535129215-14506.684904402586j)
3,24,(63697.72268215525-27437.493784385242j)
3,25,(5409.987287022938+22576.86710272404j)
3,26,(-40052.357253821276-325.69749087600303j)
3,27,(-19479.3020113641+14688.709278441582j)
3,28,(62058.06626762854-37303.75531532159j)
3,29,(-26776.21375745272+28093.42095672959j)
3,30,(-28217.46222800685+150.66861800162064j)
3,31,(22771.590319977266-1381.7697297938591j)
3,32,(16331.323443898418+23887.18563135519j)
3,33,(-33831.72228336239-9171.996249686395j)
3,34,(-24186.557522211744+2618.80559660344j)
3,35,(2522.0108778466033+13677.395129227414j)
3,36,(3524.6728045497907-9047.2000426511j)
3,37,(22300.297912185353+28969.506503372322j)
3,38,(-16558.972774619542+32974.69284696932j)
3,39,(-32992.98339774646-49188.36625679421j)
3,40,(14544.490007688906+4448.842441793503j)
3,41,(2807.2748832431153+26229.6757232723j)
3,42,(-2211.7614309137443+17924.459688258492j)
3,43,(-17787.505239041187-14039.65284875716j)
3,44,(-10679.724445752072+18272.600900635487j)
3,45,(8506.754977404576+9378.828440462137j)
3,46,(4923.918619237853+18646.99245890417j)
3,47,(-20455.673399940584+1729.6702403430377j)
3,48,(-28799.602912640425+4289.516571451594j)
3,49,(8.862789804567+15241.927148439085j)
3,50,(9873.806105626318+24180.287602431752j)
3,125,(37204.63739108964+4360.244150268787j)
3,252,(54474.61071912997-29509.77039708628j)
3,264,(30509.844521419793-54980.48272760018j)
3,335,(51277.50127199538-51656.36689612717j)
3,336,(54515.50014006743-29984.814477418477j)
3,439,(46340.435869784895-12450.37563052816j)
3,459,(30146.940405541416-14539.464332303063j)
3,460,(24951.972590528072+67391.5623227064j)
3,461,(-18330.304693787693+11695.078272344712j)
3,462,(-4657.097328048099-9305.126295405673j)
3,463,(-8415.169506794784-33547.38755358483j)
3,464,(3196.01399154634-25019.500683169026j)
3,465,(16984.528539928004-2415.3684024217137j)
3,466,(22273.055906994217-8841.676832574816j)
3,467,(23559.320956692303-4865.017816724569j)
3,468,(-30352.55930999622-11973.528432427773j)
3,469,(-6847.001832746749-2559.929226000677j)
3,470,(55871.97358308762-11097.74329659023j)
3,471,(1412.0284600635932-31578.99219142474j)
3,472,(17386.44243429192+6004.741251396254j)
3,473,(-53669.061102892025+32610.1295355024j)
3,474,(13454.836023380903-54421.239611366735j)
3,475,(54425.390237634594-58034.82211873232j)
3,476,(24742.604373840455+3790.6198165221986j)
3,477,(-12867.133429053772+6014.956455080654j)
3,478,(14452.819868181688+9285.65398838674j)
3,479,(19512.970778540468-48621.062929840075j)
3,480,(4282.409219611607-9659.613821916468j)
3,481,(5065.877410140857+2274.235235727353j)
3,482,(52429.952668355065-42782.625016273756j)
3,483,(53963.875496432076-33108.6954360633j)
3,484,(74596.23399041258-21552.719083030628j)
3,485,(13148.259333875347+21929.272147428586j)
3,486,(-33379.35790532075+8499.002924259938j)
3,487,(-31608.23655252815-48075.58401753468j)
3,488,(13320.81765728435-50776.66151126701j)
3,489,(101691.94962263084+9174.883674980989j)
3,490,(-11019.366178228895-81161.35728676079j)
3,491,(18385.541071219395+21911.117571825638j)
3,492,(18707.54868492623-1697.3174658938838j)
3,493,(-68.16606906102015-61022.61993885602j)
3,494,(-1936.2410812472322-66249.65292966393j)
3,495,(52444.832826871076-4406.97657395336j)
3,496,(64817.59116606452+2901.5838733978967j)
3,497,(55247.50889523635-115368.47980870894j)
3,498,(67421.80461021571-218638.8389796146j)
3,499,(94983.5588293597+19163.509711266164j)
3,500,(127704.25358749274+242482.54692374915j)
3,501,(52605.75394280448-146718.13447328244j)
3,502,(7588.450796738717-139072.93506231115j)
3,503,(99628.81683462832-78994.04876080225j)
3,504,(69934.29874206544+32803.818631492984j)
3,505,(350424.04656617565-22547.57673789792j)
3,506,(-23696.538350635754-58773.92110743056j)
3,507,(173143.35012249005+148960.55019925573j)
3,508,(114814.37863998702+145884.8326372143j)
3,509,(342992.7685852245-402554.54537962296j)
3,510,(169145.27759019792-9449.223248562703j)
3,511,(-174493.59804680347-3228.655423149821j)
4,0,(975744.7109067128-50195.790971913775j)
4,1,(241272.03575184633+1088963.5761289732j)
4,2,(-498372.70515932783-215825.5808466525j)
4,3,(676661.9406012401-110296.22466873087j)
4,4,(135191.12572019116-307265.0870003938j)
4,5,(-77693.27634471148+205004.54136104765j)
4,6,(250915.27179797096+109700.32503109629j)
4,7,(-100314.27319633524-7821.222921119845j)
4,8,(-148535.56105266622+42670.179690037075j)
4,9,(212191.86959664198-49635.894805467346j)
4,10,(8430.43624998352-76649.75231132007j)
4,11,(57927.10704600936+82549.89586834563j)
4,12,(-80637.91202630628+67951.87214214788j)
4,13,(-89177.29695597052-17374.726717038124j)
4,14,(289381.84618381964-75009.07319197855j)
4,15,(3397.3973156993425+27497.05814370499j)
4,16,(-3856.8083398285416+33507.36010629058j)
4,17,(4247.965306591192-37781.93534566445j)
4,18,(11622.467217869156-29554.37718290588j)
4,19,(108537.6462964463-1602.7252711029246j)
4,20,(67742.86134254567+157331.97968060465j)
4,21,(-73806.80379749995+55828.45126918562j)
4,22,(2397.692432350079-89079.08591482615j)
4,23,(12224.070520143545-28774.591431132023j)
4,24,(73888.58189718536+141938.88294885735j)
4,25,(4038.950201441373+25041.76773925851j)
4,26,(-44690.54133073454+3806.64101626941j)
4,27,(-30421.53468869078-37159.79630774894j)
4,28,(90539.78202029345-4013.89815245922j)
4,29,(57694.535720898944-18719.771869540644j)
4,30,(4230.494924452567+26234.1749664706j)
4,31,(-9883.034889023202+22608.575242263272j)
4,32,(1842.423988216768+21938.836511875423j)
4,33,(-4815.920524987869-4194.662504973995j)
4,34,(-15324.635136832749-19401.493215773757j)
4,35,(4258.216594435391-12474.461586120678j)
4,36,(55682.49042509573+52031.811349079326j)
4,37,(-7936.439969563086+19486.16660759043j)
4,38,(15877.329110226961+12598.898809230415j)
4,39,(23562.626812132294-1390.9420703944165j)
4,40,(-15171.462311355792-5510.436975694911j)
4,41,(8282.81988982742-7153.028293388866j)
4,42,(6176.282331416414+10709.897620668655j)
4,43,(417.0503940835772-10481.910372507293j)
4,44,(-3755.0323990480892-13500.842543724317j)
4,45,(-3804.842976343113+25710.686071567976j)
4,46,(-22658.072850927223-9735.640496863762j)
4,47,(9622.202711374222-29806.330640052915j)
4,48,(62368.69682545462+1782.9845225863319j)
4,49,(-16426.51766829117+29309.03664870309j)
4,50,(834.5975870217262-13929.580599793353j)
4,51,(68401.6662425586-8808.011800297285j)
4,64,(29736.648072142823-12792.312349057254j)
4,106,(31731.860444915066+17030.899798499504j)
4,119,(28797.92243347546-902.3464702837698j)
4,210,(26741.746659018332+19873.318618470796j)
4,249,(36592.20029120848-12162.949486782743j)
4,252,(29386.97935927331+26454.37667839705j)
4,264,(32695.840767459802-1513.055880121711j)
4,334,(39459.53675503343+6642.337176945648j)
4,382,(29220.332352908983+1695.9578836610935j)
4,460,(56277.53427527986+93007.63296615185j)
4,461,(-40106.26949104924-26908.523947773698j)
4,462,(11979.528175524636-28311.640575487712j)
4,463,(73374.43446087782-3385.50887712041j)
4,464,(-2470.020704960606+15728.471009742463j)
4,465,(-25470.410251759047+6332.4703106424295j)
4,466,(-14793.500144741785-10004.410789805479j)
4,467,(9342.586189779562-14642.223215436305j)
4,468,(6809.238406643506-47473.55523802091j)
4,469,(-1966.2345625869405+5797.740677517817j)
4,470,(9197.471711475686+17545.57776686714j)
4,471,(13645.512625707655+11317.26748200835j)
4,472,(-38106.25866252124+9288.549026129529j)
4,473,(-17337.869780870293-52135.1595527873j)
4,474,(16751.83557135125+26482.532561170774j)
4,475,(53484.2098031271+17509.65362604571j)
4,476,(-15191.019868097577+15189.718886647723j)
4,477,(-29806.74719223345-6697.211719142169j)
4,478,(-22840.30327601073-13078.385461349108j)
4,479,(84011.28566141223-6571.45548827371j)
4,480,(-4664.564065786195-17064.169196515537j)
4,481,(-19762.60937122193-23855.113565765132j)
4,482,(-24720.8379260192+15195.299043054998j)
4,483,(2174.5479434409253-24035.463386059535j)
4,484,(4612.119508429557-10848.377867895251j)
4,485,(-16528.535392529917-23910.4287441166j)
4,486,(-13903.136333706023-9567.541282361368j)
4,487,(25416.378333003122-60949.11321333097j)
4,488,(77163.55536155832+63105.56763676094j)
4,489,(-26478.713683391303+30166.633081657656j)
4,490,(21680.77167791963-46340.12579619538j)
4,491,(-24143.435736357053+28267.501633539836j)
4,492,(-12802.26899164133-30187.710089920405j)
4,493,(57567.763882487314-41456.325911699496j)
4,494,(-2345.4259572382425+4105.171973796517j)
4,495,(-49461.37664853972+20068.84669764586j)
4,496,(-26278.24147274289-23060.63932594407j)
4,497,(138181.94729971976+13614.697906958118j)
4,498,(-27304.12004543119+6274.431145996021j)
4,499,(-81420.51332370765-46050.56979808041j)
4,500,(-53715.36218123016+10162.009955223017j)
4,501,(103989.94038780399-26420.682977745182j)
4,502,(10133.201448463473-19297.09833288277j)
4,503,(-48912.313570139595-66755.77041940243j)
4,504,(-108279.43182561983-55435.13603753809j)
4,505,(-23785.335359267-63423.5343747616j)
4,506,(11780.805930892273-23701.31179987803j)
4,507,(-90470.61917176523-77231.03576852762j)
4,508,(534101.3503835655-416984.9976746993j)
